#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_aircon,80x0C_park_neutral_switch,80x0F_idle_set_point,80x10_idle_hot,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,coolant_sensor_fault,air_intake_sensor_fault,fuel_pump_circuit_fault,throttle_pot_fault,0x80_raw,7dx01_ignition_switch,7dx02_throttle_angle,7dx04_air_fuel_ratio,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0F_idle_base_pos,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx1F_jack_count,0x7d_raw
2023-02-23 09:54:19.662,1554,78,200,31,200,35,13.5,0.66,0,false,true,0,38,89,512,0,29,2.63,16,false,false,false,false,801C061285FF56FF23872110000100000026885902B0006A0524100000,true,11.4,14.6,565,255,255,1,true,0,-5,12,58,0,128,6,7D201013FF920071FFFF0101805F0CFF3AFFFF3080829BFF16401AC022402FC006
2023-02-23 09:54:20.527,1503,78,200,31,200,37,13.6,0.66,0,false,true,0,38,89,512,0,29.5,2.63,16,false,false,false,false,801C05DF85FF56FF258821100001000000268859027C006B0524100000,true,11.4,14.6,440,255,255,1,true,0,-6,16,58,0,128,6,7D201013FF920058FFFF0101805E10FF3AFFFF308082A2FF16401AC022402FC006
2023-02-23 09:54:21.327,1537,78,200,31,200,36,13.5,0.66,0,false,true,0,38,89,512,0,29.5,2.63,16,false,false,false,false,801C060185FF56FF2487211000010000002688590295006B0524100000,true,11.4,14.6,360,255,255,1,true,0,-7,12,58,0,128,6,7D201013FF920048FFFF0101805D0CFF3AFFFF30808265FF16401AC022402FC006
2023-02-23 09:54:22.181,1481,78,200,31,200,38,13.5,0.66,0,false,true,0,38,89,512,0,28.5,2.63,16,false,false,false,false,801C05C985FF56FF268721100001000000268859026800690524100000,true,11.4,14.6,320,255,255,1,true,0,-8,16,58,0,128,6,7D201013FF920040FFFF0101805C10FF3AFFFF30808287FF16401AC022402FC006
2023-02-23 09:54:23.045,1498,78,200,31,200,37,13.6,0.66,0,false,true,0,38,89,512,0,28.5,2.63,16,false,false,false,false,801C05DA85FF56FF258821100001000000268859026000690525100000,true,11.4,14.6,290,255,255,1,true,0,-8,16,58,0,128,6,7D201013FF92003AFFFF0101805C10FF3AFFFF3080821AFF16401AC022402FC006
2023-02-23 09:54:23.848,1408,78,200,31,200,41,13.5,0.66,0,false,true,0,38,89,256,0,26,2.64,16,false,false,false,false,801C058085FF56FF29872110000100000026885901F200640526100000,true,11.4,14.6,280,255,255,1,true,0,-7,8,58,0,128,6,7D201013FF920038FFFF0101805D08FF3AFFFF30808162FF16401AC022402FC006
2023-02-23 09:54:24.689,1443,78,200,31,200,45,13.5,0.72,0,false,true,0,38,92,512,0,28.5,2.64,16,false,false,false,false,801C05A385FF56FF2D872410000100000026885C028D00690529100000,true,12.6,14.6,300,255,255,1,true,0,-6,24,58,0,128,6,7D201015FF92003CFFFF0101805E18FF3AFFFF30808399FF16401AC022402FC006
2023-02-23 09:54:25.951,1808,79,200,31,200,34,13.5,0.68,0,false,true,0,38,90,768,0,30.5,2.67,16,false,false,false,false,801C071086FF56FF22872210000100000026885A039B006D0535100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:54:25.535,1848,79,200,31,200,37,13.5,0.72,0,false,true,0,38,92,768,0,32.5,2.63,16,false,false,false,false,801C073886FF56FF25872410000100000026885C03EE00710523100000,true,12,14.6,375,255,255,1,true,0,-9,12,56,0,128,6,7D201014FF92004BFFFF0101805B0CFF38FFFF30808353FF16401AC022402FC006
2023-02-23 09:54:26.727,1653,79,200,31,200,36,13.5,0.68,0,false,true,0,38,90,512,0,30,2.63,16,false,false,false,false,801C067586FF56FF24872210000100000026885A02EE006C0525100000,true,12,14.6,300,255,255,1,true,0,-10,16,56,0,128,6,7D201014FF92003CFFFF0101805A10FF38FFFF308082BDFF16401AC022402FC006
2023-02-23 09:54:27.678,1605,79,200,31,200,38,13.5,0.68,0,false,true,0,38,90,512,0,30,2.63,16,false,false,false,false,801C064586FF56FF26872210000100000026885A02E0006C0525100000,true,12,14.6,275,255,255,1,true,0,-6,16,56,0,128,6,7D201014FF920037FFFF0101805E10FF38FFFF30808308FF16401AC022402FC006
2023-02-23 09:54:28.493,1673,79,200,31,200,37,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.63,16,false,false,false,false,801C068986FF56FF25872310000100000026885B0311006D0525100000,true,12,14.6,270,255,255,1,true,0,-5,16,56,0,128,6,7D201014FF920036FFFF0101805F10FF38FFFF30808312FF16401AC022402FC006
2023-02-23 09:54:29.319,1646,79,200,31,200,38,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.63,16,false,false,false,false,801C066E86FF56FF26872310000100000026885B032A006D0522100000,true,12,14.6,260,255,255,1,true,0,-4,16,56,0,128,6,7D201014FF920034FFFF0101806010FF38FFFF30808336FF16401AC022402FC006
2023-02-23 09:54:30.150,1707,79,200,31,200,36,13.5,0.7,0,false,true,0,38,91,768,0,31,2.64,16,false,false,false,false,801C06AB86FF56FF24872310000100000026885B0352006E0526100000,true,12,14.6,260,255,255,1,true,0,-3,12,56,0,128,6,7D201014FF920034FFFF010180610CFF38FFFF3080834FFF16401AC022402FC006
2023-02-23 09:54:30.982,1729,79,200,31,200,35,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.64,16,false,false,false,false,801C06C186FF56FF23872310000100000026885B0364006D0528100000,true,12,14.6,300,255,255,1,true,0,1,12,56,0,128,6,7D201014FF92003CFFFF010180650CFF38FFFF30808381FF16401AC022402FC006
2023-02-23 09:54:31.846,1755,80,200,31,200,35,13.5,0.7,0,false,true,0,38,91,768,0,31,2.63,16,false,false,false,false,801C06DB87FF56FF23872310000100000026885B0391006E0522100000,true,12,14.6,610,255,255,1,true,0,-2,12,56,0,128,6,7D201014FF92007AFFFF010180620CFF38FFFF30808368FF16401AC022402FC006
2023-02-23 09:54:33.111,1730,80,200,31,200,35,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.63,16,false,false,false,false,801C06C287FF56FF23872310000100000026885B036B006D0522100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:54:32.694,1720,80,200,31,200,35,13.5,0.7,0,false,true,0,38,91,768,0,30,2.63,16,false,false,false,false,801C06B887FF56FF23872310000100000026885B0383006C0522100000,true,12,14.6,520,255,255,1,true,0,-3,12,56,0,128,6,7D201014FF920068FFFF010180610CFF38FFFF30808365FF16401AC022402FC006
2023-02-23 09:54:33.925,1707,80,200,31,200,36,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.64,16,false,false,false,false,801C06AB87FF56FF24872310000100000026885B0369006D0528100000,true,12,14.6,395,255,255,1,true,0,-4,16,56,0,128,6,7D201014FF92004FFFFF0101806010FF38FFFF3080833DFF16401AC022402FC006
2023-02-23 09:54:34.793,1689,80,200,31,200,36,13.5,0.7,0,false,true,0,38,91,768,0,30,2.64,16,false,false,false,false,801C069987FF56FF24872310000100000026885B035A006C0528100000,true,12,14.6,325,255,255,1,true,0,-5,16,56,0,128,6,7D201014FF920041FFFF0101805F10FF38FFFF30808358FF16401AC022402FC006
2023-02-23 09:54:35.688,1703,80,200,31,200,36,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.64,16,false,false,false,false,801C06A787FF56FF24872310000100000026885B034D006D0526100000,true,12,14.6,300,255,255,1,true,0,-9,16,56,0,128,6,7D201014FF92003CFFFF0101805B10FF38FFFF3080834BFF16401AC022402FC006
2023-02-23 09:54:36.477,1687,80,200,31,200,36,13.5,0.7,0,false,true,0,38,91,768,0,30,2.63,16,false,false,false,false,801C069787FF56FF24872310000100000026885B034B006C0524100000,true,12,14.6,280,255,255,1,true,0,-5,16,56,0,128,6,7D201014FF920038FFFF0101805F10FF38FFFF30808336FF16401AC022402FC006
2023-02-23 09:54:37.390,1688,80,200,31,200,36,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.64,16,false,false,false,false,801C069887FF56FF24872310000100000026885B0316006D0528100000,true,12,14.6,265,255,255,1,true,0,-4,16,56,0,128,6,7D201014FF920035FFFF0101806010FF38FFFF30808339FF16401AC022402FC006
2023-02-23 09:54:38.188,1682,80,200,31,200,37,13.5,0.7,0,false,true,0,38,91,768,0,30,2.64,16,false,false,false,false,801C069287FF56FF25872310000100000026885B035D006C0528100000,true,12,14.6,380,255,255,1,true,0,-3,12,56,0,128,6,7D201014FF92004CFFFF010180610CFF38FFFF30808358FF16401AC022402FC006
2023-02-23 09:54:39.057,1727,80,200,31,200,36,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.64,16,false,false,false,false,801C06BF87FF56FF24872310000100000026885B036A006D0528100000,true,12,14.6,310,255,255,1,true,0,-2,12,55,0,128,6,7D201014FF92003EFFFF010180620CFF37FFFF30808373FF16401AC022402FC006
2023-02-23 09:54:40.288,1712,81,200,31,200,35,13.5,0.66,0,false,true,0,38,89,768,0,29.5,2.63,16,false,false,false,false,801C06B088FF56FF238721100001000000268859035D006B0524100000,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,
2023-02-23 09:54:39.872,1724,81,200,31,200,35,13.5,0.7,0,false,true,0,38,91,768,0,30.5,2.64,16,false,false,false,false,801C06BC88FF56FF23872310000100000026885B037A006D0526100000,true,11.4,14.6,555,255,255,1,true,0,-1,12,54,0,128,6,7D201013FF92006FFFFF010180630CFF36FFFF30808313FF16401AC022402FC006
2023-02-23 09:54:40.785,1628,81,200,31,200,34,13.5,1.94,0,false,true,0,38,89,768,0,28,2.63,16,false,false,false,false,801C065C88FF56FF228761100001000000268859030600680524100000,true,10.8,14.6,785,255,255,1,true,0,-1,12,54,0,128,6,7D201012FF92009DFFFF010180630CFF36FFFF30808288FF16401AC022402FC006
2023-02-23 09:54:41.181,1504,81,200,31,200,35,13.5,0.64,0,false,true,0,38,88,512,0,28.5,2.63,16,false,false,false,false,801C05E088FF56FF23872010000100000026885802AC00690524100000,true,11.4,14.6,700,255,255,1,true,0,-2,12,54,0,128,6,7D201013FF92008CFFFF010180620CFF36FFFF308082B3FF16401AC022402FC006
2023-02-23 09:54:41.597,1555,80,200,31,200,37,13.5,0.68,0,false,true,0,38,90,512,0,29.5,2.63,16,false,false,false,false,801C061387FF56FF25872210000100000026885A02E1006B0524100000,true,12,14.6,595,255,255,1,true,0,-2,16,54,0,128,6,7D201014FF920077FFFF0101806210FF36FFFF308082EDFF16401AC022402FC006
2023-02-23 09:54:41.983,1609,81,200,31,200,37,13.5,0.68,0,false,true,0,38,90,512,0,30,2.63,16,false,false,false,false,801C064988FF56FF25872210000100000026885A02DA006C0521100000,true,12,14.6,505,255,255,1,true,0,-3,16,54,0,128,6,7D201014FF920065FFFF0101806110FF36FFFF30808300FF16401AC022402FC006
2023-02-23 09:54:42.392,1609,81,200,31,200,37,13.5,0.68,0,false,true,0,38,90,512,0,30,2.63,16,false,false,false,false,801C064988FF56FF25872210000100000026885A02D0006C0521100000,true,12,14.6,435,255,255,1,true,0,-3,16,54,0,128,6,7D201014FF920057FFFF0101806110FF36FFFF308082A1FF16401AC022402FC006
2023-02-23 09:54:42.788,1547,81,200,31,200,38,13.5,0.68,0,false,true,0,38,90,512,0,30,2.63,16,false,false,false,false,801C060B88FF56FF26872210000100000026885A02E0006C0521100000,true,12,14.6,465,255,255,1,true,0,2,16,54,0,128,6,7D201014FF92005DFFFF0101806610FF36FFFF308082D0FF16401AC022402FC006
2023-02-23 09:54:43.185,1580,81,200,31,200,37,13.5,0.68,0,false,true,0,38,90,512,0,29.5,2.63,16,false,false,false,false,801C062C88FF56FF25872210000100000026885A02CC006B0521100000,true,12,14.6,415,255,255,1,true,0,-4,16,54,0,128,6,7D201014FF920053FFFF0101806010FF36FFFF308082DFFF16401AC022402FC006
2023-02-23 09:54:43.600,1593,81,200,31,200,37,13.5,0.68,0,false,true,0,38,90,512,0,30,2.63,16,false,false,false,false,801C063988FF56FF25872210000100000026885A02E1006C0521100000,true,12,14.6,440,255,255,1,true,0,-5,16,54,0,128,6,7D201014FF920058FFFF0101805F10FF36FFFF308082F2FF16401AC022402FC006
2023-02-23 09:54:43.990,1623,81,200,31,200,36,13.5,0.68,0,false,true,0,38,90,512,0,30,2.62,16,false,false,false,false,801C065788FF56FF24872210000100000026885A02D8006C0520100000,true,12,14.6,400,255,255,1,true,0,-5,16,54,0,128,6,7D201014FF920050FFFF0101805F10FF36FFFF308082DAFF16401AC022402FC006
2023-02-23 09:54:44.390,1596,81,200,31,200,36,13.5,0.68,0,false,true,0,38,90,512,0,29.5,2.62,16,false,false,false,false,801C063C88FF56FF24872210000100000026885A02EF006B0520100000,true,12,14.6,370,255,255,1,true,0,-8,16,54,0,128,6,7D201014FF92004AFFFF0101805C10FF36FFFF308082FEFF16401AC022402FC006
2023-02-23 09:54:44.790,1626,81,200,31,200,36,13.5,0.68,0,false,true,0,38,90,512,0,29.5,2.62,16,false,false,false,false,801C065A88FF56FF24872210000100000026885A02F3006B0520100000,true,11.4,14.6,335,255,255,1,true,0,-8,12,54,0,128,6,7D201013FF920043FFFF0101805C0CFF36FFFF308082BDFF16401AC022402FC006
2023-02-23 09:54:45.177,1540,81,200,31,200,35,13.6,0.62,0,false,true,0,38,81,512,0,12,2.64,16,false,false,false,false,801C060488FF56FF23881F000001000000268851023000480528100000,true,9.6,14.6,315,255,255,1,true,0,-9,4,54,0,128,6,7D201010FF92003FFFFF0101805B04FF36FFFF308081B5FF16401AC022402FC006
2023-02-23 09:54:45.587,1194,81,200,31,200,38,13.5,0.6,0,false,true,0,38,74,256,0,12,2.64,16,false,false,false,false,801C04AA88FF56FF26871E00000100000026884A015000480526100000,true,10.2,14.6,300,255,255,1,true,0,-9,4,54,0,128,6,7D201011FF92003CFFFF0101805B04FF36FFFF3080815FFF16401AC022402FC006
2023-02-23 09:54:45.991,1263,81,200,31,200,45,13.5,0.7,0,false,true,0,38,79,256,0,23.5,2.66,16,false,false,false,false,801C04EF88FF56FF2D872310000100000026884F0176005F0532100000,true,12,14.6,280,255,255,1,true,0,-6,20,54,0,128,6,7D201014FF920038FFFF0101805E14FF36FFFF30808233FF16401AC022402FC006
2023-02-23 09:54:46.394,1434,81,200,31,200,45,13.6,0.72,0,false,true,0,38,80,512,0,28.5,2.65,16,false,false,false,false,801C059A88FF56FF2D8824100001000000268850029B0069052C100000,true,12.6,14.6,270,255,255,1,true,0,-6,20,54,0,128,6,7D201015FF920036FFFF0101805E14FF36FFFF3080833DFF16401AC022402FC006
2023-02-23 09:54:46.794,1709,82,200,31,200,40,13.6,0.72,0,false,true,0,38,80,768,0,33,2.64,16,false,false,false,false,801C06AD89FF56FF288824100001000000268850039A00720528100000,true,12.6,14.6,355,255,255,1,true,0,-5,20,53,0,128,6,7D201015FF920047FFFF0101805F14FF35FFFF308083B6FF16401AC022402FC006
2023-02-23 09:54:47.194,1786,83,200,31,200,35,13.6,0.7,0,false,true,0,38,79,768,0,31,2.64,16,false,false,false,false,801C06FA8AFF56FF23882310000100000026884F03BD006E052A100000,true,12,14.6,330,255,255,1,true,0,-5,16,53,0,128,6,7D201014FF920042FFFF0101805F10FF35FFFF308083AFFF16401AC022402FC006
2023-02-23 09:54:47.593,1793,83,200,31,200,34,13.6,0.68,0,false,true,0,38,78,768,0,30,2.64,16,false,false,false,false,801C07018AFF56FF22882210000100000026884E03A1006C0526100000,true,12,14.6,305,255,255,1,true,0,-5,12,54,0,128,6,7D201014FF92003DFFFF0101805F0CFF36FFFF30808362FF16401AC022402FC006
2023-02-23 09:54:47.985,1707,83,200,31,200,34,13.6,0.68,0,false,true,0,38,78,768,0,29.5,2.64,16,false,false,false,false,801C06AB8AFF56FF22882210000100000026884E031C006B0529100000,true,12,14.6,280,255,255,1,true,0,-4,12,53,0,128,6,7D201014FF920038FFFF010180600CFF35FFFF3080830FFF16401AC022402FC006
2023-02-23 09:54:48.400,1611,83,200,31,200,35,13.6,0.68,0,false,true,0,38,78,512,0,29,2.64,16,false,false,false,false,801C064B8AFF56FF23882210000100000026884E02E9006A0526100000,true,12,14.6,270,255,255,1,true,0,-4,16,53,0,128,6,7D201014FF920036FFFF0101806010FF35FFFF308082D3FF16401AC022402FC006
2023-02-23 09:54:48.795,1576,82,200,31,200,36,13.6,0.68,0,false,true,0,38,78,512,0,29.5,2.63,16,false,false,false,false,801C062889FF56FF24882210000100000026884E02BD006B0523100000,true,12,14.6,270,255,255,1,true,0,-3,16,53,0,128,6,7D201014FF920036FFFF0101806110FF35FFFF308082DAFF16401AC022402FC006
2023-02-23 09:54:49.185,1557,83,200,31,200,37,13.6,0.68,0,false,true,0,38,78,512,0,28.5,2.63,16,false,false,false,false,801C06158AFF56FF25882210000100000026884E027700690524100000,true,12,14.6,260,255,255,1,true,0,-3,12,54,0,128,6,7D201014FF920034FFFF010180610CFF36FFFF3080828AFF16401AC022402FC006
2023-02-23 09:54:49.598,1529,83,200,31,200,37,13.6,0.68,0,false,true,0,38,78,512,0,30,2.64,16,false,false,false,false,801C05F98AFF56FF25882210000100000026884E02BA006C0526100000,true,12,14.6,270,255,255,1,true,0,-2,16,53,0,128,6,7D201014FF920036FFFF0101806210FF35FFFF308082ECFF16401AC022402FC006
2023-02-23 09:54:49.983,1569,83,200,31,200,36,13.6,0.68,0,false,true,0,38,78,512,0,29.5,2.63,16,false,false,false,false,801C06218AFF56FF24882210000100000026884E02BB006B0525100000,true,12,14.6,270,255,255,1,true,0,1,16,53,0,128,6,7D201014FF920036FFFF0101806510FF35FFFF308082BBFF16401AC022402FC006
2023-02-23 09:54:50.380,1563,83,200,31,200,36,13.6,0.68,0,false,true,0,38,78,512,0,29.5,2.63,16,false,false,false,false,801C061B8AFF56FF24882210000100000026884E02C5006B0525100000,true,12,14.6,325,255,255,1,true,0,2,16,53,0,128,6,7D201014FF920041FFFF0101806610FF35FFFF308082BFFF16401AC022402FC006
2023-02-23 09:54:50.793,1523,83,200,31,200,37,13.6,0.68,0,false,true,0,38,78,512,0,29.5,2.63,16,false,false,false,false,801C05F38AFF56FF25882210000100000026884E02CC006B0523100000,true,12,14.6,335,255,255,1,true,0,2,16,53,0,128,6,7D201014FF920043FFFF0101806610FF35FFFF30808303FF16401AC022402FC006
2023-02-23 09:54:51.393,1600,83,200,31,200,35,13.6,0.68,0,false,true,0,38,78,512,0,29.5,2.62,16,false,false,false,false,801C06408AFF56FF23882210000100000026884E02D0006B0520100000,true,12,14.6,475,255,255,1,true,0,-1,16,53,0,128,6,7D201014FF92005FFFFF0101806310FF35FFFF308082D7FF16401AC022402FC006
2023-02-23 09:54:51.793,1542,83,200,31,200,37,13.6,0.68,0,false,true,6.1,38,78,512,0,29,2.63,16,false,false,false,false,801C06068AFF56FF25882210000100000126884E02D6006A0524100000,true,12,14.6,395,255,255,1,true,0,-1,16,53,0,128,6,7D201014FF92004FFFFF0101806310FF35FFFF308082C4FF16401AC022402FC006
2023-02-23 09:54:52.194,1577,83,200,31,200,37,13.6,0.68,0,false,true,0,38,78,512,0,30,2.62,16,false,false,false,false,801C06298AFF56FF25882210000100000026884E02BD006C051C100000,true,12,14.6,350,255,255,1,true,0,-2,16,53,0,128,6,7D201014FF920046FFFF0101806210FF35FFFF308082C3FF16401AC022402FC006
2023-02-23 09:54:52.591,1571,83,200,31,200,37,13.6,0.68,0,false,true,0,38,78,512,0,30,2.62,16,false,false,false,false,801C06238AFF56FF25882210000100000026884E02F0006C051C100000,true,12,14.6,395,255,255,1,true,0,-2,16,52,0,128,6,7D201014FF92004FFFFF0101806210FF34FFFF308082E6FF16401AC022402FC006
2023-02-23 09:54:52.987,1630,83,200,31,200,35,13.6,0.68,0,false,true,0,38,78,768,0,29.5,2.62,16,false,false,false,false,801C065E8AFF56FF23882210000100000026884E030B006B0520100000,true,12,14.6,360,255,255,1,true,0,-3,16,51,0,128,6,7D201014FF920048FFFF0101806110FF33FFFF308082A6FF16401AC022402FC006
2023-02-23 09:54:53.387,1494,83,200,31,200,34,13.6,0.6,0,false,true,0,38,74,512,0,26,2.61,16,false,false,false,false,801C05D68AFF56FF22881E10000100000026884A02630064051B100000,true,9.6,14.6,315,255,255,1,true,0,-3,4,52,0,128,6,7D201010FF92003FFFFF0101806104FF34FFFF30808246FF16401AC022402FC006
2023-02-23 09:54:53.781,1381,83,200,31,200,34,13.6,0.6,0,false,true,0,38,74,256,0,23.5,2.61,16,false,false,false,false,801C05658AFF56FF22881E10000100000026884A01F6005F0518100000,true,9.6,14.6,300,255,255,1,true,0,-4,4,52,64,128,6,7D201010FF92003CFFFF0101806004FF34FFFF70808181FF16401AC022402FC006
2023-02-23 09:54:54.185,1203,84,200,31,200,38,13.6,0.6,0,false,true,0,38,74,256,0,20,2.62,16,false,false,false,false,801C04B38BFF56FF26881E10000100000026884A01330058051C100000,true,10.2,14.6,300,255,255,1,true,0,-4,8,51,0,128,6,7D201011FF92003CFFFF0101806008FF33FFFF30808190FF16401AC022402FC006
2023-02-23 09:54:54.579,1298,83,200,31,200,41,13.6,0.64,0,false,true,0,38,76,256,0,24,2.66,16,false,false,false,false,801C05128AFF56FF29882010000100000026884C01BD00600530100000,true,10.8,14.6,310,255,255,1,true,0,-5,12,51,0,128,6,7D201012FF92003EFFFF0101805F0CFF33FFFF30808193FF16401AC022402FC006
2023-02-23 09:54:54.977,1272,83,200,31,200,42,13.6,0.66,0,false,true,0,38,77,256,0,24,2.66,16,false,false,false,false,801C04F88AFF56FF2A882110000100000026884D019D00600530100000,true,11.4,14.6,285,255,255,1,true,0,-2,12,51,0,128,6,7D201013FF920039FFFF010180620CFF33FFFF3080817BFF16401AC022402FC006
2023-02-23 09:54:55.377,1284,84,200,31,200,43,13.6,0.66,0,false,true,0,38,78,256,0,24.5,2.62,16,false,false,false,false,801C05048BFF56FF2B882110000100000026884E01D300610520100000,true,12,14.6,330,255,255,1,true,0,-1,12,51,0,128,6,7D201014FF920042FFFF010180630CFF33FFFF308081FCFF16401AC022402FC006
2023-02-23 09:54:55.785,1397,84,200,31,200,43,13.6,0.68,0,false,true,0,38,78,512,0,27,2.63,16,false,false,false,false,801C05758BFF56FF2B882210000100000026884E022700660522100000,true,12,14.6,310,255,255,1,true,0,-1,20,51,0,128,6,7D201014FF92003EFFFF0101806314FF33FFFF308082C9FF16401AC022402FC006
2023-02-23 09:54:56.190,1601,84,200,31,200,38,13.6,0.66,0,false,true,0,38,77,768,0,29.5,2.62,16,false,false,false,false,801C06418BFF56FF26882110000100000026884D0314006B051E100000,true,10.2,14.6,855,255,255,1,true,0,-4,8,51,0,128,6,7D201011FF9200ABFFFF0101806008FF33FFFF308082F2FF16401AC022402FC006
2023-02-23 09:54:56.579,1569,84,200,31,200,31,13.6,0.6,0,false,true,0,38,71,512,0,12,2.61,16,false,false,false,false,801C06218BFF56FF1F881E000001000000268847026C00480518100000,true,9,14.6,765,255,255,1,true,0,-4,4,51,0,128,6,7D20100FFF920099FFFF0101806004FF33FFFF308081C6FF16401AC022402FC006
2023-02-23 09:54:56.984,1245,84,200,31,200,34,13.6,0.56,0,false,true,0,38,71,256,0,12,2.61,16,false,false,false,false,801C04DD8BFF56FF22881C000001000000268847012900480519100000,true,9.6,14.6,605,255,255,1,true,0,-5,4,51,0,128,6,7D201010FF920079FFFF0101805F04FF33FFFF3080813BFF16401AC022402FC006
2023-02-23 09:54:57.383,1172,84,200,31,200,40,13.7,0.62,0,false,true,0,38,73,256,0,22,2.63,16,false,false,false,false,801C04948BFF56FF28891F1000010000002688490175005C0522100000,true,10.2,14.6,645,255,255,1,true,0,-5,8,51,0,128,6,7D201011FF920081FFFF0101805F08FF33FFFF308081A4FF16401AC022402FC006
2023-02-23 09:54:57.787,1288,84,200,31,200,39,13.7,0.62,0,false,true,0,38,73,256,0,24,2.61,16,false,false,false,false,801C05088BFF56FF27891F10000100000026884901860060051A100000,true,10.8,14.6,490,255,255,1,true,0,-6,8,51,0,128,6,7D201012FF920062FFFF0101805E08FF33FFFF308081CCFF16401AC022402FC006
2023-02-23 09:54:58.185,1346,84,200,31,200,41,13.7,0.66,0,false,true,0,38,75,512,0,26,2.61,16,false,false,false,false,801C05428BFF56FF29892110000100000026884B020900640518100000,true,12,14.6,460,255,255,1,true,0,-6,12,51,0,128,6,7D201014FF92005CFFFF0101805E0CFF33FFFF30808244FF16401AC022402FC006
2023-02-23 09:54:58.591,1410,84,200,31,200,41,13.6,0.68,0,false,true,0,38,76,512,0,27.5,2.61,16,false,false,false,false,801C05828BFF56FF29882210000100000026884C023300670519100000,true,12,14.6,395,255,255,1,true,0,-7,16,51,0,128,6,7D201014FF92004FFFFF0101805D10FF33FFFF30808225FF16401AC022402FC006
2023-02-23 09:54:58.982,1394,84,200,31,200,41,13.7,0.68,0,false,true,0,38,76,512,0,28.5,2.6,16,false,false,false,false,801C05728BFF56FF29892210000100000026884C024100690514100000,true,12,14.6,355,255,255,1,true,0,-7,20,51,0,128,6,7D201014FF920047FFFF0101805D14FF33FFFF308082A8FF16401AC022402FC006
2023-02-23 09:54:59.382,1551,84,200,31,200,39,13.7,0.68,0,false,true,0,38,76,512,0,30,2.6,16,false,false,false,false,801C060F8BFF56FF27892210000100000026884C02E6006C0514100000,true,12,14.6,360,255,255,1,true,0,-7,16,51,0,128,6,7D201014FF920048FFFF0101805D10FF33FFFF308082A3FF16401AC022402FC006
2023-02-23 09:54:59.781,1494,84,200,31,200,37,13.6,0.66,0,false,true,0,38,75,512,0,28,2.6,16,false,false,false,false,801C05D68BFF56FF25882110000100000026884B026400680514100000,true,11.4,14.6,330,255,255,1,true,0,-8,12,51,0,128,6,7D201013FF920042FFFF0101805C0CFF33FFFF3080823EFF16401AC022402FC006
2023-02-23 09:55:00.179,1462,84,200,31,200,37,13.6,0.64,0,false,true,0,38,74,512,0,28,2.6,16,false,false,false,false,801C05B68BFF56FF25882010000100000026884A027A00680514100000,true,10.8,14.6,320,255,255,1,true,0,-11,12,51,0,128,6,7D201012FF920040FFFF010180590CFF33FFFF30808257FF16401AC022402FC006
2023-02-23 09:55:00.590,1398,84,200,31,200,39,13.6,0.66,0,false,true,0,38,75,256,0,26,2.62,16,false,false,false,false,801C05768BFF56FF27882110000100000026884B01FD0064051D100000,true,11.4,14.6,300,255,255,1,true,0,-11,12,51,0,128,6,7D201013FF92003CFFFF010180590CFF33FFFF308081BFFF16401AC022402FC006
2023-02-23 09:55:00.986,1258,84,200,31,200,42,13.7,0.66,0,false,true,0,38,75,256,0,24,2.61,16,false,false,false,false,801C04EA8BFF56FF2A892110000100000026884B01B300600519100000,true,11.4,14.6,285,255,255,1,true,0,-9,12,51,0,128,6,7D201013FF920039FFFF0101805B0CFF33FFFF308081F2FF16401AC022402FC006
2023-02-23 09:55:01.382,1253,84,200,31,200,43,13.7,0.68,0,false,true,0,38,76,256,0,24.5,2.63,16,false,false,false,false,801C04E58BFF56FF2B892210000100000026884C01E800610525100000,true,12,14.6,275,255,255,1,true,0,-8,16,51,0,128,6,7D201014FF920037FFFF0101805C10FF33FFFF30808249FF16401AC022402FC006
