#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19,0x7d_raw,0x80_raw
17:39:14.618,1099,44,200,23,200,38.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,37,0,12.000000,3.410000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,85,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff55ffff30807fd8ff1b0020802840368001,801c044b63ff4eff268a240010010000002386640025004806a8100000
17:39:15.098,1098,44,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,5,0,12.000000,3.350000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,85,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff55ffff30807ff9ff1b0020802840368001,801c044a63ff4eff258a2400100100000023866400050048068d100000
17:39:15.578,1133,44,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,2,0,12.000000,3.390000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,85,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff55ffff30807fe5ff1b0020802840368001,801c046d63ff4eff258a2400100100000023866400020048069e100000
17:39:15.994,1130,44,200,23,200,38.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,2,0,12.000000,3.350000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,85,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff55ffff3080800fff1b0020802840368001,801c046a63ff4eff268a24001001000000238664000200480689100000
17:39:16.506,1122,44,200,23,200,38.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,5,0,12.000000,3.340000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,85,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff55ffff3080801eff1b0020802840368001,801c046263ff4eff268a24001001000000238664000500480687100000
17:39:16.906,1138,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,62,0,12.000000,3.350000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff30808036ff1b0020802840368001,801c047264ff4eff258a24001001000000238664003e0048068a100000
17:39:17.465,1144,45,200,23,200,36.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,46,0,12.000000,3.350000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff3080803cff1b0020802840368001,801c047864ff4eff248a24001001000000238664002e0048068c100000
17:39:17.834,1163,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,56,0,12.000000,3.420000,true,0,0,true,10,0,14.600000,0,189,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920059ffff0000806400ff54ffff30808036ff1b0020802840368001,801c048b64ff4eff258a240010010000002386640038004806ad100000
17:39:18.329,1109,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,25,0,12.000000,3.400000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff30808020ff1b0020802840368001,801c045564ff4eff258a240010010000002386640019004806a2100000
17:39:18.825,1108,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,31,0,12.000000,3.360000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff30808021ff1b0020802840368001,801c045464ff4eff258a24001001000000238664001f00480690100000
17:39:19.241,1123,45,200,23,200,37.000000,13.800000,0.720000,false,false,true,0,0,0,0,100,29,0,12.000000,3.410000,true,0,0,true,10,0,14.600000,0,184,255,255,0,false,0,100,0,255,84,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,1,7d201011ff920058ffff0000806400ff54ffff30808021ff1b0020802840368001,801c046364ff4eff258a24001001000000238664001d004806a8100000
